Gelenk;Winkel_x;Winkel_y;Winkel_z
Gelenk0;-0.5410482248880131;-0.9114341149338253;-2.315943662208186
Gelenk1;2.850900018838618;0.34054699634695185;1.2204851425635381
Gelenk2;-0.053292742672283566;0.015567462299405532;1.6549774822534833
Gelenk3;0.21084729897649712;-0.09039297592482232;3.034433305896513
Gelenk4;-0.29441187441510336;0.08189783225777036;0.23878826750078772
Gelenk5;0.07308671935252435;-0.4335167559144233;-0.20718840827303658
Gelenk6;-0.09371252414120834;-0.05538220170064112;-1.287990101653865
Gelenk7;0.22172817921345445;-0.3571818404036937;-1.9467633510478564
Gelenk8;-1.3958171686269762;1.275603778753105;-1.2316793838549793
